originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,countryflow_2000,countryflow_2001,countryflow_2002,countryflow_2003,countryflow_2004,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014,regionflow_2000,regionflow_2001,regionflow_2002,regionflow_2003,regionflow_2004,regionflow_2010,regionflow_2011,regionflow_2012,regionflow_2013,regionflow_2014
1,Vorarlberg,1,Vorarlberg,11,Vorarlberg inner,11,Vorarlberg inner,9611,2058,2852,1833,614,10700,2197,3188,2152,898,10999,2389,3284,2063,673,12170,2458,3614,2443,1015
1,Vorarlberg,1,Vorarlberg,11,Vorarlberg inner,12,Vorarlberg outer,638,147,201,100,29,686,101,212,135,61,10999,2389,3284,2063,673,12170,2458,3614,2443,1015
1,Vorarlberg,2,Tyrol,11,Vorarlberg inner,21,Tyrol inner,29,4,6,11,1,18,6,4,2,3,29,4,6,11,1,18,6,4,2,3
1,Vorarlberg,2,Tyrol,11,Vorarlberg inner,22,Tyrol outer,0,0,0,0,0,0,0,0,0,0,29,4,6,11,1,18,6,4,2,3
1,Vorarlberg,3,Salzburg,11,Vorarlberg inner,31,Salzburg inner,2,1,1,0,0,2,0,2,0,0,2,1,1,0,0,2,0,2,0,0
1,Vorarlberg,4,Upper Austria,11,Vorarlberg inner,41,Upper Austria inner,30,8,9,7,0,39,6,10,9,4,35,9,12,8,0,44,7,12,9,4
1,Vorarlberg,4,Upper Austria,11,Vorarlberg inner,42,Upper Austria outer,5,1,3,1,0,1,1,0,0,0,35,9,12,8,0,44,7,12,9,4
1,Vorarlberg,5,Lower Austria,11,Vorarlberg inner,51,Lower Austria inner,5,2,2,0,1,28,2,8,6,3,10,4,3,1,1,40,3,12,10,3
1,Vorarlberg,5,Lower Austria,11,Vorarlberg inner,52,Lower Austria outer,5,2,1,1,0,9,0,3,4,0,10,4,3,1,1,40,3,12,10,3
1,Vorarlberg,7,Burgenland,11,Vorarlberg inner,71,Burgenland inner,7,3,1,1,0,6,1,1,1,2,7,3,1,1,0,9,2,2,2,2
1,Vorarlberg,7,Burgenland,11,Vorarlberg inner,72,Burgenland outer,0,0,0,0,0,3,1,1,1,0,7,3,1,1,0,9,2,2,2,2
1,Vorarlberg,8,Styria,11,Vorarlberg inner,81,Styria inner,37,4,10,11,2,52,14,6,13,5,48,5,12,17,2,58,14,7,14,5
1,Vorarlberg,8,Styria,11,Vorarlberg inner,82,Styria outer,9,1,2,5,0,2,0,0,1,0,48,5,12,17,2,58,14,7,14,5
1,Vorarlberg,9,Carinthia,11,Vorarlberg inner,91,Carinthia inner,42,3,9,8,7,19,2,3,5,2,51,3,11,10,10,38,3,7,12,4
1,Vorarlberg,9,Carinthia,11,Vorarlberg inner,92,Carinthia outer,6,0,2,2,1,18,0,4,7,2,51,3,11,10,10,38,3,7,12,4
1,Vorarlberg,21,Vienna,11,Vorarlberg inner,211,Vienna inner,534,143,259,66,19,825,367,270,83,29,602,156,286,78,22,898,392,291,96,34
1,Vorarlberg,21,Vienna,11,Vorarlberg inner,212,Vienna outer,36,5,12,8,2,33,6,9,8,4,602,156,286,78,22,898,392,291,96,34
1,Vorarlberg,22,Graz,11,Vorarlberg inner,221,Graz inner,78,24,36,5,5,121,43,39,13,11,107,30,45,9,7,142,51,44,16,12
1,Vorarlberg,22,Graz,11,Vorarlberg inner,222,Graz outer,18,2,6,3,2,12,3,2,3,1,107,30,45,9,7,142,51,44,16,12
1,Vorarlberg,23,Linz,11,Vorarlberg inner,231,Linz inner,31,7,10,6,3,31,13,10,3,0,39,11,11,8,4,53,16,18,8,1
1,Vorarlberg,23,Linz,11,Vorarlberg inner,232,Linz outer,6,2,1,2,1,19,3,6,4,1,39,11,11,8,4,53,16,18,8,1
1,Vorarlberg,24,Salzburg,11,Vorarlberg inner,241,Salzburg inner,49,7,20,8,5,63,18,18,12,3,57,8,23,9,6,75,18,22,16,4
1,Vorarlberg,24,Salzburg,11,Vorarlberg inner,242,Salzburg outer,4,1,2,1,0,9,0,3,3,1,57,8,23,9,6,75,18,22,16,4
1,Vorarlberg,25,Innsbruck,11,Vorarlberg inner,251,Innsbruck inner,216,67,104,19,7,460,337,78,22,9,242,75,112,24,7,513,372,88,24,13
1,Vorarlberg,25,Innsbruck,11,Vorarlberg inner,252,Innsbruck outer,11,0,3,4,0,15,3,5,1,4,242,75,112,24,7,513,372,88,24,13
1,Vorarlberg,26,Klagenfurt,11,Vorarlberg inner,261,Klagenfurt inner,23,7,9,1,1,17,5,2,3,0,32,7,11,6,3,22,6,4,4,1
1,Vorarlberg,26,Klagenfurt,11,Vorarlberg inner,262,Klagenfurt outer,9,0,2,5,2,4,1,1,1,1,32,7,11,6,3,22,6,4,4,1
1,Vorarlberg,30,rural rest,11,Vorarlberg inner,30,rural rest,1237,277,348,226,106,1160,217,319,226,128,1426,307,403,257,113,1338,249,373,254,152
1,Vorarlberg,1,Vorarlberg,12,Vorarlberg outer,11,Vorarlberg inner,675,165,204,122,28,695,147,191,139,52,10999,2389,3284,2063,673,12170,2458,3614,2443,1015
1,Vorarlberg,1,Vorarlberg,12,Vorarlberg outer,12,Vorarlberg outer,75,19,27,8,2,89,13,23,17,4,10999,2389,3284,2063,673,12170,2458,3614,2443,1015
1,Vorarlberg,2,Tyrol,12,Vorarlberg outer,21,Tyrol inner,0,0,0,0,0,0,0,0,0,0,29,4,6,11,1,18,6,4,2,3
1,Vorarlberg,3,Salzburg,12,Vorarlberg outer,31,Salzburg inner,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0
1,Vorarlberg,4,Upper Austria,12,Vorarlberg outer,41,Upper Austria inner,0,0,0,0,0,4,0,2,0,0,35,9,12,8,0,44,7,12,9,4
1,Vorarlberg,4,Upper Austria,12,Vorarlberg outer,42,Upper Austria outer,0,0,0,0,0,0,0,0,0,0,35,9,12,8,0,44,7,12,9,4
1,Vorarlberg,5,Lower Austria,12,Vorarlberg outer,51,Lower Austria inner,0,0,0,0,0,2,0,1,0,0,10,4,3,1,1,40,3,12,10,3
1,Vorarlberg,5,Lower Austria,12,Vorarlberg outer,52,Lower Austria outer,0,0,0,0,0,1,1,0,0,0,10,4,3,1,1,40,3,12,10,3
1,Vorarlberg,7,Burgenland,12,Vorarlberg outer,71,Burgenland inner,0,0,0,0,0,0,0,0,0,0,7,3,1,1,0,9,2,2,2,2
1,Vorarlberg,8,Styria,12,Vorarlberg outer,81,Styria inner,0,0,0,0,0,4,0,1,0,0,48,5,12,17,2,58,14,7,14,5
1,Vorarlberg,8,Styria,12,Vorarlberg outer,82,Styria outer,2,0,0,1,0,0,0,0,0,0,48,5,12,17,2,58,14,7,14,5
1,Vorarlberg,9,Carinthia,12,Vorarlberg outer,91,Carinthia inner,0,0,0,0,0,1,1,0,0,0,51,3,11,10,10,38,3,7,12,4
1,Vorarlberg,9,Carinthia,12,Vorarlberg outer,92,Carinthia outer,3,0,0,0,2,0,0,0,0,0,51,3,11,10,10,38,3,7,12,4
1,Vorarlberg,21,Vienna,12,Vorarlberg outer,211,Vienna inner,27,8,15,2,1,40,19,12,5,1,602,156,286,78,22,898,392,291,96,34
1,Vorarlberg,21,Vienna,12,Vorarlberg outer,212,Vienna outer,5,0,0,2,0,0,0,0,0,0,602,156,286,78,22,898,392,291,96,34
1,Vorarlberg,22,Graz,12,Vorarlberg outer,221,Graz inner,11,4,3,1,0,9,5,3,0,0,107,30,45,9,7,142,51,44,16,12
1,Vorarlberg,22,Graz,12,Vorarlberg outer,222,Graz outer,0,0,0,0,0,0,0,0,0,0,107,30,45,9,7,142,51,44,16,12
1,Vorarlberg,23,Linz,12,Vorarlberg outer,231,Linz inner,1,1,0,0,0,2,0,1,1,0,39,11,11,8,4,53,16,18,8,1
1,Vorarlberg,23,Linz,12,Vorarlberg outer,232,Linz outer,1,1,0,0,0,1,0,1,0,0,39,11,11,8,4,53,16,18,8,1
1,Vorarlberg,24,Salzburg,12,Vorarlberg outer,241,Salzburg inner,4,0,1,0,1,3,0,1,1,0,57,8,23,9,6,75,18,22,16,4
1,Vorarlberg,24,Salzburg,12,Vorarlberg outer,242,Salzburg outer,0,0,0,0,0,0,0,0,0,0,57,8,23,9,6,75,18,22,16,4
1,Vorarlberg,25,Innsbruck,12,Vorarlberg outer,251,Innsbruck inner,14,7,5,1,0,38,32,5,1,0,242,75,112,24,7,513,372,88,24,13
1,Vorarlberg,25,Innsbruck,12,Vorarlberg outer,252,Innsbruck outer,1,1,0,0,0,0,0,0,0,0,242,75,112,24,7,513,372,88,24,13
1,Vorarlberg,26,Klagenfurt,12,Vorarlberg outer,261,Klagenfurt inner,0,0,0,0,0,0,0,0,0,0,32,7,11,6,3,22,6,4,4,1
1,Vorarlberg,26,Klagenfurt,12,Vorarlberg outer,262,Klagenfurt outer,0,0,0,0,0,1,0,1,0,0,32,7,11,6,3,22,6,4,4,1
1,Vorarlberg,30,rural rest,12,Vorarlberg outer,30,rural rest,189,30,55,31,7,178,32,54,28,24,1426,307,403,257,113,1338,249,373,254,152
2,Tyrol,1,Vorarlberg,21,Tyrol inner,11,Vorarlberg inner,30,7,14,4,2,30,9,9,4,3,37,8,15,8,3,34,12,10,4,3
2,Tyrol,1,Vorarlberg,21,Tyrol inner,12,Vorarlberg outer,1,0,1,0,0,1,0,1,0,0,37,8,15,8,3,34,12,10,4,3
2,Tyrol,2,Tyrol,21,Tyrol inner,21,Tyrol inner,1152,230,306,224,61,1221,233,345,246,112,1449,300,403,274,76,1598,312,442,312,158
2,Tyrol,2,Tyrol,21,Tyrol inner,22,Tyrol outer,150,29,50,26,8,161,27,48,34,23,1449,300,403,274,76,1598,312,442,312,158
2,Tyrol,3,Salzburg,21,Tyrol inner,31,Salzburg inner,2,1,0,0,1,5,0,3,0,0,2,1,0,0,1,5,0,3,0,0
2,Tyrol,4,Upper Austria,21,Tyrol inner,41,Upper Austria inner,20,3,7,5,0,27,1,11,6,1,22,4,8,5,0,32,3,12,8,1
2,Tyrol,4,Upper Austria,21,Tyrol inner,42,Upper Austria outer,1,0,1,0,0,0,0,0,0,0,22,4,8,5,0,32,3,12,8,1
2,Tyrol,5,Lower Austria,21,Tyrol inner,51,Lower Austria inner,1,0,1,0,0,4,3,1,0,0,3,0,2,0,0,12,4,4,0,3
2,Tyrol,5,Lower Austria,21,Tyrol inner,52,Lower Austria outer,2,0,1,0,0,6,0,2,0,3,3,0,2,0,0,12,4,4,0,3
2,Tyrol,7,Burgenland,21,Tyrol inner,71,Burgenland inner,2,0,0,1,0,3,1,0,0,2,2,0,0,1,0,3,1,0,0,2
2,Tyrol,7,Burgenland,21,Tyrol inner,72,Burgenland outer,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,0,0,2
2,Tyrol,8,Styria,21,Tyrol inner,81,Styria inner,9,0,2,3,1,7,2,1,3,1,12,1,3,4,1,10,3,3,3,1
2,Tyrol,8,Styria,21,Tyrol inner,82,Styria outer,2,0,1,1,0,3,1,2,0,0,12,1,3,4,1,10,3,3,3,1
2,Tyrol,9,Carinthia,21,Tyrol inner,91,Carinthia inner,11,3,4,4,0,18,6,4,4,0,16,4,7,5,0,43,9,10,9,2
2,Tyrol,9,Carinthia,21,Tyrol inner,92,Carinthia outer,5,1,3,1,0,21,3,6,2,1,16,4,7,5,0,43,9,10,9,2
2,Tyrol,21,Vienna,21,Tyrol inner,211,Vienna inner,136,43,58,17,4,209,75,50,37,7,160,50,69,22,4,238,83,56,42,10
2,Tyrol,21,Vienna,21,Tyrol inner,212,Vienna outer,13,1,7,4,0,19,3,3,4,2,160,50,69,22,4,238,83,56,42,10
2,Tyrol,22,Graz,21,Tyrol inner,221,Graz inner,26,10,7,3,1,76,41,24,5,6,34,12,12,3,1,89,45,29,6,7
2,Tyrol,22,Graz,21,Tyrol inner,222,Graz outer,3,0,3,0,0,2,0,2,0,0,34,12,12,3,1,89,45,29,6,7
2,Tyrol,23,Linz,21,Tyrol inner,231,Linz inner,13,5,3,3,0,19,3,8,5,1,19,7,5,4,0,29,6,13,6,1
2,Tyrol,23,Linz,21,Tyrol inner,232,Linz outer,6,2,2,1,0,9,3,4,1,0,19,7,5,4,0,29,6,13,6,1
2,Tyrol,24,Salzburg,21,Tyrol inner,241,Salzburg inner,24,5,13,3,3,41,9,18,9,2,39,10,17,4,5,52,11,20,13,3
2,Tyrol,24,Salzburg,21,Tyrol inner,242,Salzburg outer,10,2,4,1,0,9,1,1,4,1,39,10,17,4,5,52,11,20,13,3
2,Tyrol,25,Innsbruck,21,Tyrol inner,251,Innsbruck inner,345,94,108,61,17,443,157,128,69,16,434,118,129,80,23,563,178,156,103,25
2,Tyrol,25,Innsbruck,21,Tyrol inner,252,Innsbruck outer,65,16,15,17,3,85,13,19,27,2,434,118,129,80,23,563,178,156,103,25
2,Tyrol,26,Klagenfurt,21,Tyrol inner,261,Klagenfurt inner,19,1,4,9,1,27,10,6,4,1,24,3,5,10,1,31,12,7,4,2
2,Tyrol,26,Klagenfurt,21,Tyrol inner,262,Klagenfurt outer,4,2,0,1,0,2,0,1,0,1,24,3,5,10,1,31,12,7,4,2
2,Tyrol,30,rural rest,21,Tyrol inner,30,rural rest,889,195,266,163,52,1090,237,315,220,99,1017,223,304,186,60,1235,265,361,246,112
2,Tyrol,1,Vorarlberg,22,Tyrol outer,11,Vorarlberg inner,6,1,0,4,1,2,2,0,0,0,37,8,15,8,3,34,12,10,4,3
2,Tyrol,1,Vorarlberg,22,Tyrol outer,12,Vorarlberg outer,0,0,0,0,0,1,1,0,0,0,37,8,15,8,3,34,12,10,4,3
2,Tyrol,2,Tyrol,22,Tyrol outer,21,Tyrol inner,141,39,44,24,7,213,51,49,32,21,1449,300,403,274,76,1598,312,442,312,158
2,Tyrol,2,Tyrol,22,Tyrol outer,22,Tyrol outer,6,2,3,0,0,3,1,0,0,2,1449,300,403,274,76,1598,312,442,312,158
2,Tyrol,4,Upper Austria,22,Tyrol outer,41,Upper Austria inner,1,1,0,0,0,4,2,1,1,0,22,4,8,5,0,32,3,12,8,1
2,Tyrol,4,Upper Austria,22,Tyrol outer,42,Upper Austria outer,0,0,0,0,0,1,0,0,1,0,22,4,8,5,0,32,3,12,8,1
2,Tyrol,5,Lower Austria,22,Tyrol outer,51,Lower Austria inner,0,0,0,0,0,1,1,0,0,0,3,0,2,0,0,12,4,4,0,3
2,Tyrol,5,Lower Austria,22,Tyrol outer,52,Lower Austria outer,0,0,0,0,0,1,0,1,0,0,3,0,2,0,0,12,4,4,0,3
2,Tyrol,7,Burgenland,22,Tyrol outer,71,Burgenland inner,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,0,0,2
2,Tyrol,8,Styria,22,Tyrol outer,81,Styria inner,1,1,0,0,0,0,0,0,0,0,12,1,3,4,1,10,3,3,3,1
2,Tyrol,8,Styria,22,Tyrol outer,82,Styria outer,0,0,0,0,0,0,0,0,0,0,12,1,3,4,1,10,3,3,3,1
2,Tyrol,9,Carinthia,22,Tyrol outer,91,Carinthia inner,0,0,0,0,0,3,0,0,2,1,16,4,7,5,0,43,9,10,9,2
2,Tyrol,9,Carinthia,22,Tyrol outer,92,Carinthia outer,0,0,0,0,0,1,0,0,1,0,16,4,7,5,0,43,9,10,9,2
2,Tyrol,21,Vienna,22,Tyrol outer,211,Vienna inner,11,6,4,1,0,8,4,3,0,1,160,50,69,22,4,238,83,56,42,10
2,Tyrol,21,Vienna,22,Tyrol outer,212,Vienna outer,0,0,0,0,0,2,1,0,1,0,160,50,69,22,4,238,83,56,42,10
2,Tyrol,22,Graz,22,Tyrol outer,221,Graz inner,5,2,2,0,0,7,4,3,0,0,34,12,12,3,1,89,45,29,6,7
2,Tyrol,22,Graz,22,Tyrol outer,222,Graz outer,0,0,0,0,0,4,0,0,1,1,34,12,12,3,1,89,45,29,6,7
2,Tyrol,23,Linz,22,Tyrol outer,231,Linz inner,0,0,0,0,0,1,0,1,0,0,19,7,5,4,0,29,6,13,6,1
2,Tyrol,23,Linz,22,Tyrol outer,232,Linz outer,0,0,0,0,0,0,0,0,0,0,19,7,5,4,0,29,6,13,6,1
2,Tyrol,24,Salzburg,22,Tyrol outer,241,Salzburg inner,2,2,0,0,0,2,1,1,0,0,39,10,17,4,5,52,11,20,13,3
2,Tyrol,24,Salzburg,22,Tyrol outer,242,Salzburg outer,3,1,0,0,2,0,0,0,0,0,39,10,17,4,5,52,11,20,13,3
2,Tyrol,25,Innsbruck,22,Tyrol outer,251,Innsbruck inner,20,6,6,2,3,31,7,8,5,7,434,118,129,80,23,563,178,156,103,25
2,Tyrol,25,Innsbruck,22,Tyrol outer,252,Innsbruck outer,4,2,0,0,0,4,1,1,2,0,434,118,129,80,23,563,178,156,103,25
2,Tyrol,26,Klagenfurt,22,Tyrol outer,261,Klagenfurt inner,1,0,1,0,0,0,0,0,0,0,24,3,5,10,1,31,12,7,4,2
2,Tyrol,26,Klagenfurt,22,Tyrol outer,262,Klagenfurt outer,0,0,0,0,0,2,2,0,0,0,24,3,5,10,1,31,12,7,4,2
2,Tyrol,30,rural rest,22,Tyrol outer,30,rural rest,128,28,38,23,8,145,28,46,26,13,1017,223,304,186,60,1235,265,361,246,112
3,Salzburg,1,Vorarlberg,31,Salzburg inner,11,Vorarlberg inner,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0
3,Salzburg,1,Vorarlberg,31,Salzburg inner,12,Vorarlberg outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3,Salzburg,2,Tyrol,31,Salzburg inner,21,Tyrol inner,3,2,0,1,0,5,1,2,0,0,3,2,0,1,0,5,1,2,0,0
3,Salzburg,2,Tyrol,31,Salzburg inner,22,Tyrol outer,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,5,1,2,0,0
3,Salzburg,3,Salzburg,31,Salzburg inner,31,Salzburg inner,86,32,27,10,2,128,34,42,25,10,86,32,27,10,2,128,34,42,25,10
3,Salzburg,4,Upper Austria,31,Salzburg inner,41,Upper Austria inner,15,0,6,5,0,14,3,4,1,1,17,0,7,5,1,16,3,4,3,1
3,Salzburg,4,Upper Austria,31,Salzburg inner,42,Upper Austria outer,2,0,1,0,1,2,0,0,2,0,17,0,7,5,1,16,3,4,3,1
3,Salzburg,5,Lower Austria,31,Salzburg inner,51,Lower Austria inner,2,0,1,1,0,1,1,0,0,0,2,0,1,1,0,1,1,0,0,0
3,Salzburg,5,Lower Austria,31,Salzburg inner,52,Lower Austria outer,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0
3,Salzburg,7,Burgenland,31,Salzburg inner,71,Burgenland inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Salzburg,7,Burgenland,31,Salzburg inner,72,Burgenland outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Salzburg,8,Styria,31,Salzburg inner,81,Styria inner,3,0,1,2,0,10,3,2,2,2,3,0,1,2,0,11,4,2,2,2
3,Salzburg,8,Styria,31,Salzburg inner,82,Styria outer,0,0,0,0,0,1,1,0,0,0,3,0,1,2,0,11,4,2,2,2
3,Salzburg,9,Carinthia,31,Salzburg inner,91,Carinthia inner,16,7,7,0,1,6,0,4,0,1,17,7,7,1,1,6,0,4,0,1
3,Salzburg,9,Carinthia,31,Salzburg inner,92,Carinthia outer,1,0,0,1,0,0,0,0,0,0,17,7,7,1,1,6,0,4,0,1
3,Salzburg,21,Vienna,31,Salzburg inner,211,Vienna inner,49,12,20,1,1,84,28,17,14,7,55,14,21,3,1,89,29,19,14,7
3,Salzburg,21,Vienna,31,Salzburg inner,212,Vienna outer,6,2,1,2,0,5,1,2,0,0,55,14,21,3,1,89,29,19,14,7
3,Salzburg,22,Graz,31,Salzburg inner,221,Graz inner,7,3,2,2,0,20,11,3,1,3,10,4,3,2,1,24,12,4,2,3
3,Salzburg,22,Graz,31,Salzburg inner,222,Graz outer,3,1,1,0,1,4,1,1,1,0,10,4,3,2,1,24,12,4,2,3
3,Salzburg,23,Linz,31,Salzburg inner,231,Linz inner,6,2,1,1,0,15,2,6,1,1,10,3,3,1,0,16,3,6,1,1
3,Salzburg,23,Linz,31,Salzburg inner,232,Linz outer,4,1,2,0,0,1,1,0,0,0,10,3,3,1,0,16,3,6,1,1
3,Salzburg,24,Salzburg,31,Salzburg inner,241,Salzburg inner,119,36,28,24,7,90,22,35,19,6,146,41,36,31,11,146,29,59,29,9
3,Salzburg,24,Salzburg,31,Salzburg inner,242,Salzburg outer,27,5,8,7,4,56,7,24,10,3,146,41,36,31,11,146,29,59,29,9
3,Salzburg,25,Innsbruck,31,Salzburg inner,251,Innsbruck inner,5,2,0,0,1,14,9,3,1,1,5,2,0,0,1,18,10,3,2,1
3,Salzburg,25,Innsbruck,31,Salzburg inner,252,Innsbruck outer,0,0,0,0,0,4,1,0,1,0,5,2,0,0,1,18,10,3,2,1
3,Salzburg,26,Klagenfurt,31,Salzburg inner,261,Klagenfurt inner,0,0,0,0,0,7,0,1,1,3,1,0,0,1,0,10,0,1,2,3
3,Salzburg,26,Klagenfurt,31,Salzburg inner,262,Klagenfurt outer,1,0,0,1,0,3,0,0,1,0,1,0,0,1,0,10,0,1,2,3
3,Salzburg,30,rural rest,31,Salzburg inner,30,rural rest,363,72,101,66,17,492,97,135,94,33,363,72,101,66,17,492,97,135,94,33
4,Upper Austria,1,Vorarlberg,41,Upper Austria inner,11,Vorarlberg inner,31,7,9,10,2,22,5,6,7,2,39,9,13,11,2,38,5,11,12,3
4,Upper Austria,1,Vorarlberg,41,Upper Austria inner,12,Vorarlberg outer,1,1,0,0,0,0,0,0,0,0,39,9,13,11,2,38,5,11,12,3
4,Upper Austria,2,Tyrol,41,Upper Austria inner,21,Tyrol inner,8,1,3,3,0,13,5,2,3,1,13,1,5,3,1,20,5,4,5,1
4,Upper Austria,2,Tyrol,41,Upper Austria inner,22,Tyrol outer,4,0,2,0,0,5,0,2,2,0,13,1,5,3,1,20,5,4,5,1
4,Upper Austria,3,Salzburg,41,Upper Austria inner,31,Salzburg inner,8,2,4,1,0,4,2,1,0,0,8,2,4,1,0,5,3,1,0,0
4,Upper Austria,4,Upper Austria,41,Upper Austria inner,41,Upper Austria inner,3875,778,1066,807,240,4330,916,1192,860,344,6924,1405,1916,1378,405,7603,1608,2154,1446,594
4,Upper Austria,4,Upper Austria,41,Upper Austria inner,42,Upper Austria outer,1281,234,365,266,70,1441,267,468,279,110,6924,1405,1916,1378,405,7603,1608,2154,1446,594
4,Upper Austria,5,Lower Austria,41,Upper Austria inner,51,Lower Austria inner,41,13,10,9,6,91,21,31,13,9,534,94,130,125,34,539,128,165,93,49
4,Upper Austria,5,Lower Austria,41,Upper Austria inner,52,Lower Austria outer,481,78,116,115,28,430,101,127,77,38,534,94,130,125,34,539,128,165,93,49
4,Upper Austria,7,Burgenland,41,Upper Austria inner,71,Burgenland inner,15,2,6,1,0,24,7,6,7,0,18,3,6,2,0,26,8,6,8,0
4,Upper Austria,7,Burgenland,41,Upper Austria inner,72,Burgenland outer,0,0,0,0,0,1,1,0,0,0,18,3,6,2,0,26,8,6,8,0
4,Upper Austria,8,Styria,41,Upper Austria inner,81,Styria inner,18,3,7,5,0,24,8,10,3,2,33,5,17,5,0,37,16,13,4,2
4,Upper Austria,8,Styria,41,Upper Austria inner,82,Styria outer,2,0,2,0,0,7,3,2,1,0,33,5,17,5,0,37,16,13,4,2
4,Upper Austria,9,Carinthia,41,Upper Austria inner,91,Carinthia inner,13,1,3,3,3,16,4,7,1,2,18,3,5,4,3,32,9,10,4,4
4,Upper Austria,9,Carinthia,41,Upper Austria inner,92,Carinthia outer,4,2,1,1,0,8,3,2,1,1,18,3,5,4,3,32,9,10,4,4
4,Upper Austria,21,Vienna,41,Upper Austria inner,211,Vienna inner,788,240,314,125,36,1181,508,374,128,40,985,298,387,156,45,1500,645,459,168,54
4,Upper Austria,21,Vienna,41,Upper Austria inner,212,Vienna outer,58,11,19,18,2,88,17,22,18,6,985,298,387,156,45,1500,645,459,168,54
4,Upper Austria,22,Graz,41,Upper Austria inner,221,Graz inner,106,25,30,26,7,183,94,44,25,7,147,42,44,28,9,228,123,52,28,12
4,Upper Austria,22,Graz,41,Upper Austria inner,222,Graz outer,9,5,1,1,2,12,4,3,2,3,147,42,44,28,9,228,123,52,28,12
4,Upper Austria,23,Linz,41,Upper Austria inner,231,Linz inner,738,219,246,137,31,1008,263,326,182,70,1255,342,421,214,54,1711,444,534,314,139
4,Upper Austria,23,Linz,41,Upper Austria inner,232,Linz outer,287,64,94,46,17,379,80,106,88,36,1255,342,421,214,54,1711,444,534,314,139
4,Upper Austria,24,Salzburg,41,Upper Austria inner,241,Salzburg inner,245,53,93,35,19,205,61,69,33,19,344,79,127,53,20,339,88,115,57,32
4,Upper Austria,24,Salzburg,41,Upper Austria inner,242,Salzburg outer,41,13,10,7,0,61,9,19,15,5,344,79,127,53,20,339,88,115,57,32
