originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,countryflow_2000,countryflow_2001,countryflow_2002,countryflow_2003,countryflow_2004,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014,regionflow_2000,regionflow_2001,regionflow_2002,regionflow_2003,regionflow_2004,regionflow_2010,regionflow_2011,regionflow_2012,regionflow_2013,regionflow_2014
4,Upper Austria,25,Innsbruck,41,Upper Austria inner,251,Innsbruck inner,66,24,25,8,5,75,40,18,10,3,90,32,37,9,5,111,57,32,11,4
4,Upper Austria,25,Innsbruck,41,Upper Austria inner,252,Innsbruck outer,4,1,0,0,0,10,1,6,0,0,90,32,37,9,5,111,57,32,11,4
4,Upper Austria,26,Klagenfurt,41,Upper Austria inner,261,Klagenfurt inner,31,8,10,6,4,37,8,13,7,3,43,10,16,6,5,43,10,13,9,4
4,Upper Austria,26,Klagenfurt,41,Upper Austria inner,262,Klagenfurt outer,5,1,1,0,1,3,0,0,2,1,43,10,16,6,5,43,10,13,9,4
4,Upper Austria,30,rural rest,41,Upper Austria inner,30,rural rest,2392,531,653,431,166,2986,621,892,546,250,3362,758,910,590,211,4152,858,1219,770,355
4,Upper Austria,1,Vorarlberg,42,Upper Austria outer,11,Vorarlberg inner,7,1,4,1,0,16,0,5,5,1,39,9,13,11,2,38,5,11,12,3
4,Upper Austria,1,Vorarlberg,42,Upper Austria outer,12,Vorarlberg outer,0,0,0,0,0,0,0,0,0,0,39,9,13,11,2,38,5,11,12,3
4,Upper Austria,2,Tyrol,42,Upper Austria outer,21,Tyrol inner,1,0,0,0,1,0,0,0,0,0,13,1,5,3,1,20,5,4,5,1
4,Upper Austria,2,Tyrol,42,Upper Austria outer,22,Tyrol outer,0,0,0,0,0,2,0,0,0,0,13,1,5,3,1,20,5,4,5,1
4,Upper Austria,3,Salzburg,42,Upper Austria outer,31,Salzburg inner,0,0,0,0,0,1,1,0,0,0,8,2,4,1,0,5,3,1,0,0
4,Upper Austria,4,Upper Austria,42,Upper Austria outer,41,Upper Austria inner,1284,294,347,226,78,1330,304,350,230,98,6924,1405,1916,1378,405,7603,1608,2154,1446,594
4,Upper Austria,4,Upper Austria,42,Upper Austria outer,42,Upper Austria outer,484,99,138,79,17,502,121,144,77,42,6924,1405,1916,1378,405,7603,1608,2154,1446,594
4,Upper Austria,5,Lower Austria,42,Upper Austria outer,51,Lower Austria inner,4,0,2,1,0,6,2,2,1,1,534,94,130,125,34,539,128,165,93,49
4,Upper Austria,5,Lower Austria,42,Upper Austria outer,52,Lower Austria outer,8,3,2,0,0,12,4,5,2,1,534,94,130,125,34,539,128,165,93,49
4,Upper Austria,7,Burgenland,42,Upper Austria outer,71,Burgenland inner,2,1,0,1,0,0,0,0,0,0,18,3,6,2,0,26,8,6,8,0
4,Upper Austria,7,Burgenland,42,Upper Austria outer,72,Burgenland outer,1,0,0,0,0,1,0,0,1,0,18,3,6,2,0,26,8,6,8,0
4,Upper Austria,8,Styria,42,Upper Austria outer,81,Styria inner,10,1,6,0,0,6,5,1,0,0,33,5,17,5,0,37,16,13,4,2
4,Upper Austria,8,Styria,42,Upper Austria outer,82,Styria outer,3,1,2,0,0,0,0,0,0,0,33,5,17,5,0,37,16,13,4,2
4,Upper Austria,9,Carinthia,42,Upper Austria outer,91,Carinthia inner,1,0,1,0,0,5,1,1,1,0,18,3,5,4,3,32,9,10,4,4
4,Upper Austria,9,Carinthia,42,Upper Austria outer,92,Carinthia outer,0,0,0,0,0,3,1,0,1,1,18,3,5,4,3,32,9,10,4,4
4,Upper Austria,21,Vienna,42,Upper Austria outer,211,Vienna inner,118,44,48,9,5,215,118,56,19,8,985,298,387,156,45,1500,645,459,168,54
4,Upper Austria,21,Vienna,42,Upper Austria outer,212,Vienna outer,21,3,6,4,2,16,2,7,3,0,985,298,387,156,45,1500,645,459,168,54
4,Upper Austria,22,Graz,42,Upper Austria outer,221,Graz inner,29,11,11,1,0,33,25,5,1,2,147,42,44,28,9,228,123,52,28,12
4,Upper Austria,22,Graz,42,Upper Austria outer,222,Graz outer,3,1,2,0,0,0,0,0,0,0,147,42,44,28,9,228,123,52,28,12
4,Upper Austria,23,Linz,42,Upper Austria outer,231,Linz inner,139,38,55,17,3,215,81,69,24,19,1255,342,421,214,54,1711,444,534,314,139
4,Upper Austria,23,Linz,42,Upper Austria outer,232,Linz outer,91,21,26,14,3,109,20,33,20,14,1255,342,421,214,54,1711,444,534,314,139
4,Upper Austria,24,Salzburg,42,Upper Austria outer,241,Salzburg inner,44,11,19,7,1,48,13,20,5,3,344,79,127,53,20,339,88,115,57,32
4,Upper Austria,24,Salzburg,42,Upper Austria outer,242,Salzburg outer,14,2,5,4,0,25,5,7,4,5,344,79,127,53,20,339,88,115,57,32
4,Upper Austria,25,Innsbruck,42,Upper Austria outer,251,Innsbruck inner,20,7,12,1,0,26,16,8,1,1,90,32,37,9,5,111,57,32,11,4
4,Upper Austria,25,Innsbruck,42,Upper Austria outer,252,Innsbruck outer,0,0,0,0,0,0,0,0,0,0,90,32,37,9,5,111,57,32,11,4
4,Upper Austria,26,Klagenfurt,42,Upper Austria outer,261,Klagenfurt inner,7,1,5,0,0,3,2,0,0,0,43,10,16,6,5,43,10,13,9,4
4,Upper Austria,26,Klagenfurt,42,Upper Austria outer,262,Klagenfurt outer,0,0,0,0,0,0,0,0,0,0,43,10,16,6,5,43,10,13,9,4
4,Upper Austria,30,rural rest,42,Upper Austria outer,30,rural rest,970,227,257,159,45,1166,237,327,224,105,3362,758,910,590,211,4152,858,1219,770,355
5,Lower Austria,1,Vorarlberg,51,Lower Austria inner,11,Vorarlberg inner,12,5,5,1,1,33,4,8,8,3,17,6,8,2,1,43,4,14,10,3
5,Lower Austria,1,Vorarlberg,51,Lower Austria inner,12,Vorarlberg outer,0,0,0,0,0,2,0,1,0,0,17,6,8,2,1,43,4,14,10,3
5,Lower Austria,2,Tyrol,51,Lower Austria inner,21,Tyrol inner,5,0,5,0,0,4,1,1,1,0,6,0,6,0,0,5,2,1,1,0
5,Lower Austria,2,Tyrol,51,Lower Austria inner,22,Tyrol outer,0,0,0,0,0,1,1,0,0,0,6,0,6,0,0,5,2,1,1,0
5,Lower Austria,3,Salzburg,51,Lower Austria inner,31,Salzburg inner,3,1,1,0,0,3,1,2,0,0,3,1,1,0,0,4,1,2,0,1
5,Lower Austria,4,Upper Austria,51,Lower Austria inner,41,Upper Austria inner,33,5,14,10,1,68,18,23,15,5,358,92,97,65,19,453,123,123,82,46
5,Lower Austria,4,Upper Austria,51,Lower Austria inner,42,Upper Austria outer,1,0,0,1,0,7,1,2,1,2,358,92,97,65,19,453,123,123,82,46
5,Lower Austria,5,Lower Austria,51,Lower Austria inner,51,Lower Austria inner,543,132,134,113,21,642,144,169,120,50,3093,599,842,633,165,3526,698,997,671,266
5,Lower Austria,5,Lower Austria,51,Lower Austria inner,52,Lower Austria outer,963,133,287,198,56,1031,172,307,221,72,3093,599,842,633,165,3526,698,997,671,266
5,Lower Austria,7,Burgenland,51,Lower Austria inner,71,Burgenland inner,59,13,21,11,5,134,24,38,26,9,329,74,80,74,16,422,79,100,86,33
5,Lower Austria,7,Burgenland,51,Lower Austria inner,72,Burgenland outer,1,0,1,0,0,8,2,1,3,0,329,74,80,74,16,422,79,100,86,33
5,Lower Austria,8,Styria,51,Lower Austria inner,81,Styria inner,17,5,6,3,1,26,7,7,4,2,32,9,12,4,1,44,16,11,6,4
5,Lower Austria,8,Styria,51,Lower Austria inner,82,Styria outer,6,2,2,0,0,2,0,1,0,1,32,9,12,4,1,44,16,11,6,4
5,Lower Austria,9,Carinthia,51,Lower Austria inner,91,Carinthia inner,10,1,1,5,0,4,2,1,1,0,17,3,3,7,1,10,3,3,3,0
5,Lower Austria,9,Carinthia,51,Lower Austria inner,92,Carinthia outer,2,0,0,2,0,1,1,0,0,0,17,3,3,7,1,10,3,3,3,0
5,Lower Austria,21,Vienna,51,Lower Austria inner,211,Vienna inner,700,193,232,147,35,972,242,314,192,69,1375,354,428,274,68,1750,453,563,318,130
5,Lower Austria,21,Vienna,51,Lower Austria inner,212,Vienna outer,152,24,37,32,11,176,45,49,34,17,1375,354,428,274,68,1750,453,563,318,130
5,Lower Austria,22,Graz,51,Lower Austria inner,221,Graz inner,40,15,6,4,3,62,14,17,12,9,61,20,14,8,3,104,33,29,18,12
5,Lower Austria,22,Graz,51,Lower Austria inner,222,Graz outer,3,0,0,3,0,4,3,0,0,1,61,20,14,8,3,104,33,29,18,12
5,Lower Austria,23,Linz,51,Lower Austria inner,231,Linz inner,63,19,24,13,2,102,24,37,14,8,190,58,62,32,9,286,76,100,42,20
5,Lower Austria,23,Linz,51,Lower Austria inner,232,Linz outer,19,3,7,3,2,31,7,9,4,3,190,58,62,32,9,286,76,100,42,20
5,Lower Austria,24,Salzburg,51,Lower Austria inner,241,Salzburg inner,11,5,2,3,0,27,6,12,5,1,39,10,13,10,0,49,12,17,12,3
5,Lower Austria,24,Salzburg,51,Lower Austria inner,242,Salzburg outer,4,0,3,1,0,5,1,0,4,0,39,10,13,10,0,49,12,17,12,3
5,Lower Austria,25,Innsbruck,51,Lower Austria inner,251,Innsbruck inner,18,3,4,4,1,28,10,10,6,1,23,6,6,4,1,46,15,17,8,4
5,Lower Austria,25,Innsbruck,51,Lower Austria inner,252,Innsbruck outer,1,1,0,0,0,4,2,0,0,1,23,6,6,4,1,46,15,17,8,4
5,Lower Austria,26,Klagenfurt,51,Lower Austria inner,261,Klagenfurt inner,5,1,3,1,0,17,5,4,4,2,17,5,4,1,3,32,8,8,7,6
5,Lower Austria,26,Klagenfurt,51,Lower Austria inner,262,Klagenfurt outer,7,2,0,0,3,3,1,0,0,2,17,5,4,1,3,32,8,8,7,6
5,Lower Austria,30,rural rest,51,Lower Austria inner,30,rural rest,1824,378,496,296,129,2072,401,548,416,201,3094,655,838,529,186,3530,733,952,656,320
5,Lower Austria,1,Vorarlberg,52,Lower Austria outer,11,Vorarlberg inner,5,1,3,1,0,7,0,5,2,0,17,6,8,2,1,43,4,14,10,3
5,Lower Austria,1,Vorarlberg,52,Lower Austria outer,12,Vorarlberg outer,0,0,0,0,0,1,0,0,0,0,17,6,8,2,1,43,4,14,10,3
5,Lower Austria,2,Tyrol,52,Lower Austria outer,21,Tyrol inner,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,5,2,1,1,0
5,Lower Austria,2,Tyrol,52,Lower Austria outer,22,Tyrol outer,1,0,1,0,0,0,0,0,0,0,6,0,6,0,0,5,2,1,1,0
5,Lower Austria,3,Salzburg,52,Lower Austria outer,31,Salzburg inner,0,0,0,0,0,1,0,0,0,1,3,1,1,0,0,4,1,2,0,1
5,Lower Austria,4,Upper Austria,52,Lower Austria outer,41,Upper Austria inner,314,83,83,51,17,363,101,92,63,39,358,92,97,65,19,453,123,123,82,46
5,Lower Austria,4,Upper Austria,52,Lower Austria outer,42,Upper Austria outer,10,4,0,3,1,15,3,6,3,0,358,92,97,65,19,453,123,123,82,46
5,Lower Austria,5,Lower Austria,52,Lower Austria outer,51,Lower Austria inner,964,198,247,199,58,963,215,250,183,86,3093,599,842,633,165,3526,698,997,671,266
5,Lower Austria,5,Lower Austria,52,Lower Austria outer,52,Lower Austria outer,623,136,174,123,30,890,167,271,147,58,3093,599,842,633,165,3526,698,997,671,266
5,Lower Austria,7,Burgenland,52,Lower Austria outer,71,Burgenland inner,269,61,58,63,11,275,51,59,57,24,329,74,80,74,16,422,79,100,86,33
5,Lower Austria,7,Burgenland,52,Lower Austria outer,72,Burgenland outer,0,0,0,0,0,5,2,2,0,0,329,74,80,74,16,422,79,100,86,33
5,Lower Austria,8,Styria,52,Lower Austria outer,81,Styria inner,8,2,4,0,0,13,8,2,2,1,32,9,12,4,1,44,16,11,6,4
5,Lower Austria,8,Styria,52,Lower Austria outer,82,Styria outer,1,0,0,1,0,3,1,1,0,0,32,9,12,4,1,44,16,11,6,4
5,Lower Austria,9,Carinthia,52,Lower Austria outer,91,Carinthia inner,4,1,2,0,1,2,0,1,1,0,17,3,3,7,1,10,3,3,3,0
5,Lower Austria,9,Carinthia,52,Lower Austria outer,92,Carinthia outer,1,1,0,0,0,3,0,1,1,0,17,3,3,7,1,10,3,3,3,0
5,Lower Austria,21,Vienna,52,Lower Austria outer,211,Vienna inner,407,121,132,71,19,473,140,173,63,33,1375,354,428,274,68,1750,453,563,318,130
5,Lower Austria,21,Vienna,52,Lower Austria outer,212,Vienna outer,116,16,27,24,3,129,26,27,29,11,1375,354,428,274,68,1750,453,563,318,130
5,Lower Austria,22,Graz,52,Lower Austria outer,221,Graz inner,17,5,7,1,0,33,15,12,3,2,61,20,14,8,3,104,33,29,18,12
5,Lower Austria,22,Graz,52,Lower Austria outer,222,Graz outer,1,0,1,0,0,5,1,0,3,0,61,20,14,8,3,104,33,29,18,12
5,Lower Austria,23,Linz,52,Lower Austria outer,231,Linz inner,68,30,19,11,4,108,39,36,17,3,190,58,62,32,9,286,76,100,42,20
5,Lower Austria,23,Linz,52,Lower Austria outer,232,Linz outer,40,6,12,5,1,45,6,18,7,6,190,58,62,32,9,286,76,100,42,20
5,Lower Austria,24,Salzburg,52,Lower Austria outer,241,Salzburg inner,16,5,6,3,0,14,3,5,2,2,39,10,13,10,0,49,12,17,12,3
5,Lower Austria,24,Salzburg,52,Lower Austria outer,242,Salzburg outer,8,0,2,3,0,3,2,0,1,0,39,10,13,10,0,49,12,17,12,3
5,Lower Austria,25,Innsbruck,52,Lower Austria outer,251,Innsbruck inner,4,2,2,0,0,14,3,7,2,2,23,6,6,4,1,46,15,17,8,4
5,Lower Austria,25,Innsbruck,52,Lower Austria outer,252,Innsbruck outer,0,0,0,0,0,0,0,0,0,0,23,6,6,4,1,46,15,17,8,4
5,Lower Austria,26,Klagenfurt,52,Lower Austria outer,261,Klagenfurt inner,5,2,1,0,0,8,2,3,2,1,17,5,4,1,3,32,8,8,7,6
5,Lower Austria,26,Klagenfurt,52,Lower Austria outer,262,Klagenfurt outer,0,0,0,0,0,4,0,1,1,1,17,5,4,1,3,32,8,8,7,6
5,Lower Austria,30,rural rest,52,Lower Austria outer,30,rural rest,1270,277,342,233,57,1458,332,404,240,119,3094,655,838,529,186,3530,733,952,656,320
7,Burgenland,1,Vorarlberg,71,Burgenland inner,11,Vorarlberg inner,10,1,4,0,0,16,1,5,2,1,10,1,4,0,0,19,1,6,2,1
7,Burgenland,1,Vorarlberg,71,Burgenland inner,12,Vorarlberg outer,0,0,0,0,0,3,0,1,0,0,10,1,4,0,0,19,1,6,2,1
7,Burgenland,2,Tyrol,71,Burgenland inner,21,Tyrol inner,5,0,1,2,1,4,1,3,0,0,5,0,1,2,1,4,1,3,0,0
7,Burgenland,2,Tyrol,71,Burgenland inner,22,Tyrol outer,0,0,0,0,0,0,0,0,0,0,5,0,1,2,1,4,1,3,0,0
7,Burgenland,3,Salzburg,71,Burgenland inner,31,Salzburg inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Burgenland,4,Upper Austria,71,Burgenland inner,41,Upper Austria inner,14,1,4,3,0,25,3,8,5,3,20,2,4,5,0,27,3,9,6,3
7,Burgenland,4,Upper Austria,71,Burgenland inner,42,Upper Austria outer,0,0,0,0,0,1,0,0,1,0,20,2,4,5,0,27,3,9,6,3
7,Burgenland,5,Lower Austria,71,Burgenland inner,51,Lower Austria inner,48,13,15,10,2,146,32,43,33,10,263,50,72,58,7,413,86,111,79,32
7,Burgenland,5,Lower Austria,71,Burgenland inner,52,Lower Austria outer,208,36,54,47,3,263,53,65,46,22,263,50,72,58,7,413,86,111,79,32
7,Burgenland,7,Burgenland,71,Burgenland inner,71,Burgenland inner,637,127,159,127,38,724,157,180,127,64,985,181,264,199,51,1091,210,294,212,87
7,Burgenland,7,Burgenland,71,Burgenland inner,72,Burgenland outer,137,12,37,35,7,131,15,42,32,6,985,181,264,199,51,1091,210,294,212,87
7,Burgenland,8,Styria,71,Burgenland inner,81,Styria inner,10,3,3,2,1,49,9,14,19,3,11,3,4,2,1,52,10,15,20,3
7,Burgenland,8,Styria,71,Burgenland inner,82,Styria outer,1,0,1,0,0,2,0,1,1,0,11,3,4,2,1,52,10,15,20,3
7,Burgenland,9,Carinthia,71,Burgenland inner,91,Carinthia inner,3,1,0,1,0,4,0,0,3,0,8,2,2,1,0,8,0,1,4,0
7,Burgenland,9,Carinthia,71,Burgenland inner,92,Carinthia outer,4,1,1,0,0,4,0,1,1,0,8,2,2,1,0,8,0,1,4,0
7,Burgenland,21,Vienna,71,Burgenland inner,211,Vienna inner,607,184,155,127,36,805,246,258,129,53,1086,298,276,236,66,1432,386,403,281,103
7,Burgenland,21,Vienna,71,Burgenland inner,212,Vienna outer,334,72,78,85,21,489,109,108,118,42,1086,298,276,236,66,1432,386,403,281,103
7,Burgenland,22,Graz,71,Burgenland inner,221,Graz inner,16,3,5,5,0,102,17,35,31,7,19,5,5,6,0,117,19,40,33,10
7,Burgenland,22,Graz,71,Burgenland inner,222,Graz outer,3,2,0,1,0,11,2,2,2,2,19,5,5,6,0,117,19,40,33,10
7,Burgenland,23,Linz,71,Burgenland inner,231,Linz inner,12,0,3,5,0,16,3,4,6,1,16,1,5,6,0,22,3,4,7,1
7,Burgenland,23,Linz,71,Burgenland inner,232,Linz outer,3,0,2,1,0,0,0,0,0,0,16,1,5,6,0,22,3,4,7,1
7,Burgenland,24,Salzburg,71,Burgenland inner,241,Salzburg inner,20,3,9,3,0,11,0,6,0,4,28,3,10,5,0,14,1,8,0,4
7,Burgenland,24,Salzburg,71,Burgenland inner,242,Salzburg outer,7,0,0,2,0,2,1,1,0,0,28,3,10,5,0,14,1,8,0,4
7,Burgenland,25,Innsbruck,71,Burgenland inner,251,Innsbruck inner,8,1,2,3,0,22,5,4,2,0,11,1,3,4,1,23,5,5,2,0
7,Burgenland,25,Innsbruck,71,Burgenland inner,252,Innsbruck outer,1,0,1,0,0,1,0,1,0,0,11,1,3,4,1,23,5,5,2,0
7,Burgenland,26,Klagenfurt,71,Burgenland inner,261,Klagenfurt inner,11,2,3,2,1,20,3,5,7,0,12,3,3,2,1,23,4,6,8,0
7,Burgenland,26,Klagenfurt,71,Burgenland inner,262,Klagenfurt outer,1,1,0,0,0,3,1,1,1,0,12,3,3,2,1,23,4,6,8,0
7,Burgenland,30,rural rest,71,Burgenland inner,30,rural rest,844,137,207,179,69,1212,215,328,226,111,943,160,238,192,76,1356,243,359,260,118
7,Burgenland,1,Vorarlberg,72,Burgenland outer,11,Vorarlberg inner,0,0,0,0,0,0,0,0,0,0,10,1,4,0,0,19,1,6,2,1
7,Burgenland,1,Vorarlberg,72,Burgenland outer,12,Vorarlberg outer,0,0,0,0,0,0,0,0,0,0,10,1,4,0,0,19,1,6,2,1
7,Burgenland,2,Tyrol,72,Burgenland outer,21,Tyrol inner,0,0,0,0,0,0,0,0,0,0,5,0,1,2,1,4,1,3,0,0
7,Burgenland,3,Salzburg,72,Burgenland outer,31,Salzburg inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Burgenland,4,Upper Austria,72,Burgenland outer,41,Upper Austria inner,5,0,0,2,0,1,0,1,0,0,20,2,4,5,0,27,3,9,6,3
7,Burgenland,4,Upper Austria,72,Burgenland outer,42,Upper Austria outer,1,1,0,0,0,0,0,0,0,0,20,2,4,5,0,27,3,9,6,3
7,Burgenland,5,Lower Austria,72,Burgenland outer,51,Lower Austria inner,3,1,1,1,0,1,0,1,0,0,263,50,72,58,7,413,86,111,79,32
7,Burgenland,5,Lower Austria,72,Burgenland outer,52,Lower Austria outer,4,0,2,0,2,3,1,2,0,0,263,50,72,58,7,413,86,111,79,32
7,Burgenland,7,Burgenland,72,Burgenland outer,71,Burgenland inner,137,31,51,21,4,149,23,50,31,9,985,181,264,199,51,1091,210,294,212,87
7,Burgenland,7,Burgenland,72,Burgenland outer,72,Burgenland outer,74,11,17,16,2,87,15,22,22,8,985,181,264,199,51,1091,210,294,212,87
7,Burgenland,8,Styria,72,Burgenland outer,81,Styria inner,0,0,0,0,0,1,1,0,0,0,11,3,4,2,1,52,10,15,20,3
7,Burgenland,8,Styria,72,Burgenland outer,82,Styria outer,0,0,0,0,0,0,0,0,0,0,11,3,4,2,1,52,10,15,20,3
7,Burgenland,9,Carinthia,72,Burgenland outer,91,Carinthia inner,0,0,0,0,0,0,0,0,0,0,8,2,2,1,0,8,0,1,4,0
7,Burgenland,9,Carinthia,72,Burgenland outer,92,Carinthia outer,1,0,1,0,0,0,0,0,0,0,8,2,2,1,0,8,0,1,4,0
7,Burgenland,21,Vienna,72,Burgenland outer,211,Vienna inner,109,37,33,20,3,115,28,28,31,6,1086,298,276,236,66,1432,386,403,281,103
7,Burgenland,21,Vienna,72,Burgenland outer,212,Vienna outer,36,5,10,4,6,23,3,9,3,2,1086,298,276,236,66,1432,386,403,281,103
7,Burgenland,22,Graz,72,Burgenland outer,221,Graz inner,0,0,0,0,0,4,0,3,0,1,19,5,5,6,0,117,19,40,33,10
7,Burgenland,22,Graz,72,Burgenland outer,222,Graz outer,0,0,0,0,0,0,0,0,0,0,19,5,5,6,0,117,19,40,33,10
7,Burgenland,23,Linz,72,Burgenland outer,231,Linz inner,0,0,0,0,0,6,0,0,1,0,16,1,5,6,0,22,3,4,7,1
7,Burgenland,23,Linz,72,Burgenland outer,232,Linz outer,1,1,0,0,0,0,0,0,0,0,16,1,5,6,0,22,3,4,7,1
7,Burgenland,24,Salzburg,72,Burgenland outer,241,Salzburg inner,1,0,1,0,0,1,0,1,0,0,28,3,10,5,0,14,1,8,0,4
7,Burgenland,24,Salzburg,72,Burgenland outer,242,Salzburg outer,0,0,0,0,0,0,0,0,0,0,28,3,10,5,0,14,1,8,0,4
7,Burgenland,25,Innsbruck,72,Burgenland outer,251,Innsbruck inner,2,0,0,1,1,0,0,0,0,0,11,1,3,4,1,23,5,5,2,0
7,Burgenland,25,Innsbruck,72,Burgenland outer,252,Innsbruck outer,0,0,0,0,0,0,0,0,0,0,11,1,3,4,1,23,5,5,2,0
7,Burgenland,26,Klagenfurt,72,Burgenland outer,261,Klagenfurt inner,0,0,0,0,0,0,0,0,0,0,12,3,3,2,1,23,4,6,8,0
7,Burgenland,30,rural rest,72,Burgenland outer,30,rural rest,99,23,31,13,7,144,28,31,34,7,943,160,238,192,76,1356,243,359,260,118
8,Styria,1,Vorarlberg,81,Styria inner,11,Vorarlberg inner,30,5,10,5,4,32,6,5,3,4,49,8,15,10,4,43,7,7,5,6
8,Styria,1,Vorarlberg,81,Styria inner,12,Vorarlberg outer,3,2,0,0,0,5,1,1,1,0,49,8,15,10,4,43,7,7,5,6
8,Styria,2,Tyrol,81,Styria inner,21,Tyrol inner,6,1,0,3,0,12,3,4,2,1,7,1,1,3,0,16,4,5,3,2
8,Styria,2,Tyrol,81,Styria inner,22,Tyrol outer,0,0,0,0,0,0,0,0,0,0,7,1,1,3,0,16,4,5,3,2
8,Styria,3,Salzburg,81,Styria inner,31,Salzburg inner,2,0,1,0,0,3,1,2,0,0,2,0,1,0,0,3,1,2,0,0
8,Styria,4,Upper Austria,81,Styria inner,41,Upper Austria inner,31,9,11,7,1,54,7,20,10,5,35,9,12,9,1,73,11,25,14,6
8,Styria,4,Upper Austria,81,Styria inner,42,Upper Austria outer,4,0,1,2,0,9,0,5,2,0,35,9,12,9,1,73,11,25,14,6
8,Styria,5,Lower Austria,81,Styria inner,51,Lower Austria inner,18,3,7,4,1,51,8,16,7,2,34,5,11,11,2,72,13,22,10,2
8,Styria,5,Lower Austria,81,Styria inner,52,Lower Austria outer,11,1,2,6,0,7,4,3,0,0,34,5,11,11,2,72,13,22,10,2
8,Styria,7,Burgenland,81,Styria inner,71,Burgenland inner,12,5,2,1,1,19,8,2,5,2,19,7,5,1,1,23,9,2,7,3
